#    L    TT             EE             BB             TE          
   679   0.180923E+04   0.374771E+02   0.798741E-01  -0.617260E+02
   680   0.181019E+04   0.375339E+02   0.799223E-01  -0.634062E+02
   681   0.181132E+04   0.375838E+02   0.799714E-01  -0.650825E+02
   682   0.181263E+04   0.376288E+02   0.800214E-01  -0.667520E+02
   683   0.181413E+04   0.376667E+02   0.800723E-01  -0.684146E+02
   684   0.181584E+04   0.376997E+02   0.801241E-01  -0.700726E+02
   685   0.181770E+04   0.377259E+02   0.801769E-01  -0.717225E+02
   686   0.181975E+04   0.377470E+02   0.802306E-01  -0.733627E+02
   687   0.182200E+04   0.377610E+02   0.802853E-01  -0.749942E+02
   688   0.182444E+04   0.377701E+02   0.803410E-01  -0.766182E+02
   689   0.182702E+04   0.377723E+02   0.803976E-01  -0.782301E+02
   690   0.182979E+04   0.377694E+02   0.804552E-01  -0.798303E+02
   691   0.183276E+04   0.377595E+02   0.805138E-01  -0.814198E+02
   692   0.183589E+04   0.377447E+02   0.805734E-01  -0.829984E+02
   693   0.183917E+04   0.377230E+02   0.806340E-01  -0.845613E+02
   694   0.184264E+04   0.376961E+02   0.806956E-01  -0.861111E+02
   695   0.184629E+04   0.376625E+02   0.807582E-01  -0.876476E+02
   696   0.185009E+04   0.376240E+02   0.808219E-01  -0.891697E+02
   697   0.185404E+04   0.375786E+02   0.808866E-01  -0.906733E+02
   698   0.185819E+04   0.375281E+02   0.809523E-01  -0.921623E+02
   699   0.186249E+04   0.374711E+02   0.810190E-01  -0.936350E+02
   700   0.186692E+04   0.374090E+02   0.810868E-01  -0.950900E+02
   701   0.187151E+04   0.373404E+02   0.811556E-01  -0.965243E+02
   702   0.187629E+04   0.372667E+02   0.812255E-01  -0.979425E+02
   703   0.188120E+04   0.371867E+02   0.812964E-01  -0.993412E+02
   704   0.188624E+04   0.371017E+02   0.813683E-01  -0.100719E+03
   705   0.189143E+04   0.370103E+02   0.814413E-01  -0.102075E+03
   706   0.189680E+04   0.369141E+02   0.815153E-01  -0.103412E+03
   707   0.190227E+04   0.368118E+02   0.815904E-01  -0.104727E+03
   708   0.190788E+04   0.367045E+02   0.816665E-01  -0.106019E+03
   709   0.191365E+04   0.365921E+02   0.817436E-01  -0.107288E+03
   710   0.191954E+04   0.364731E+02   0.818218E-01  -0.108534E+03
   711   0.192555E+04   0.363502E+02   0.819010E-01  -0.109757E+03
   712   0.193167E+04   0.362206E+02   0.819812E-01  -0.110952E+03
   713   0.193795E+04   0.360871E+02   0.820624E-01  -0.112125E+03
   714   0.194434E+04   0.359473E+02   0.821447E-01  -0.113271E+03
   715   0.195083E+04   0.358038E+02   0.822279E-01  -0.114392E+03
   716   0.195742E+04   0.356539E+02   0.823122E-01  -0.115483E+03
   717   0.196417E+04   0.355004E+02   0.823974E-01  -0.116551E+03
   718   0.197099E+04   0.353409E+02   0.824836E-01  -0.117589E+03
   719   0.197791E+04   0.351778E+02   0.825708E-01  -0.118600E+03
   720   0.198493E+04   0.350089E+02   0.826589E-01  -0.119579E+03
   721   0.199208E+04   0.348364E+02   0.827480E-01  -0.120534E+03
   722   0.199929E+04   0.346585E+02   0.828380E-01  -0.121457E+03
   723   0.200658E+04   0.344772E+02   0.829290E-01  -0.122351E+03
   724   0.201397E+04   0.342904E+02   0.830210E-01  -0.123211E+03
   725   0.202146E+04   0.341004E+02   0.831138E-01  -0.124046E+03
   726   0.202900E+04   0.339055E+02   0.832076E-01  -0.124846E+03
   727   0.203660E+04   0.337073E+02   0.833022E-01  -0.125616E+03
   728   0.204429E+04   0.335041E+02   0.833978E-01  -0.126352E+03
   729   0.205207E+04   0.332980E+02   0.834942E-01  -0.127060E+03
   730   0.205987E+04   0.330874E+02   0.835915E-01  -0.127732E+03
   731   0.206774E+04   0.328738E+02   0.836897E-01  -0.128372E+03
   732   0.207567E+04   0.326557E+02   0.837888E-01  -0.128978E+03
   733   0.208367E+04   0.324351E+02   0.838886E-01  -0.129554E+03
   734   0.209167E+04   0.322104E+02   0.839894E-01  -0.130094E+03
   735   0.209973E+04   0.319830E+02   0.840909E-01  -0.130600E+03
   736   0.210784E+04   0.317517E+02   0.841932E-01  -0.131071E+03
   737   0.211599E+04   0.315182E+02   0.842964E-01  -0.131511E+03
   738   0.212414E+04   0.312811E+02   0.844003E-01  -0.131914E+03
   739   0.213232E+04   0.310417E+02   0.845050E-01  -0.132282E+03
   740   0.214055E+04   0.307988E+02   0.846104E-01  -0.132615E+03
   741   0.214880E+04   0.305540E+02   0.847166E-01  -0.132916E+03
   742   0.215702E+04   0.303064E+02   0.848235E-01  -0.133179E+03
   743   0.216527E+04   0.300566E+02   0.849311E-01  -0.133407E+03
   744   0.217356E+04   0.298048E+02   0.850394E-01  -0.133602E+03
   745   0.218182E+04   0.295499E+02   0.851483E-01  -0.133758E+03
   746   0.219007E+04   0.292941E+02   0.852579E-01  -0.133882E+03
   747   0.219830E+04   0.290351E+02   0.853682E-01  -0.133965E+03
   748   0.220657E+04   0.287753E+02   0.854790E-01  -0.134017E+03
   749   0.221480E+04   0.285130E+02   0.855905E-01  -0.134031E+03
   750   0.222301E+04   0.282502E+02   0.857026E-01  -0.134012E+03
   751   0.223117E+04   0.279848E+02   0.858152E-01  -0.133950E+03
   752   0.223936E+04   0.277190E+02   0.859284E-01  -0.133859E+03
   753   0.224749E+04   0.274512E+02   0.860420E-01  -0.133730E+03
   754   0.225559E+04   0.271833E+02   0.861563E-01  -0.133567E+03
   755   0.226362E+04   0.269134E+02   0.862710E-01  -0.133363E+03
   756   0.227167E+04   0.266435E+02   0.863861E-01  -0.133129E+03
   757   0.227964E+04   0.263722E+02   0.865018E-01  -0.132856E+03
   758   0.228756E+04   0.261012E+02   0.866178E-01  -0.132551E+03
   759   0.229540E+04   0.258289E+02   0.867343E-01  -0.132205E+03
   760   0.230323E+04   0.255568E+02   0.868512E-01  -0.131828E+03
   761   0.231098E+04   0.252840E+02   0.869684E-01  -0.131414E+03
   762   0.231866E+04   0.250120E+02   0.870861E-01  -0.130968E+03
   763   0.232624E+04   0.247392E+02   0.872040E-01  -0.130482E+03
   764   0.233380E+04   0.244670E+02   0.873223E-01  -0.129964E+03
   765   0.234127E+04   0.241948E+02   0.874409E-01  -0.129411E+03
   766   0.234865E+04   0.239236E+02   0.875597E-01  -0.128827E+03
   767   0.235591E+04   0.236524E+02   0.876789E-01  -0.128203E+03
   768   0.236314E+04   0.233822E+02   0.877982E-01  -0.127548E+03
   769   0.237026E+04   0.231124E+02   0.879178E-01  -0.126859E+03
   770   0.237728E+04   0.228442E+02   0.880375E-01  -0.126140E+03
   771   0.238417E+04   0.225765E+02   0.881575E-01  -0.125382E+03
   772   0.239100E+04   0.223102E+02   0.882776E-01  -0.124594E+03
   773   0.239772E+04   0.220449E+02   0.883978E-01  -0.123773E+03
   774   0.240433E+04   0.217816E+02   0.885181E-01  -0.122923E+03
   775   0.241079E+04   0.215194E+02   0.886385E-01  -0.122036E+03
   776   0.241717E+04   0.212591E+02   0.887590E-01  -0.121120E+03
   777   0.242343E+04   0.210002E+02   0.888794E-01  -0.120172E+03
   778   0.242958E+04   0.207437E+02   0.889999E-01  -0.119196E+03
   779   0.243556E+04   0.204890E+02   0.891205E-01  -0.118186E+03
   780   0.244144E+04   0.202365E+02   0.892409E-01  -0.117146E+03
   781   0.244723E+04   0.199863E+02   0.893613E-01  -0.116080E+03
   782   0.245283E+04   0.197382E+02   0.894815E-01  -0.114981E+03
   783   0.245832E+04   0.194932E+02   0.896017E-01  -0.113857E+03
   784   0.246362E+04   0.192500E+02   0.897218E-01  -0.112698E+03
   785   0.246885E+04   0.190100E+02   0.898416E-01  -0.111516E+03
   786   0.247389E+04   0.187724E+02   0.899613E-01  -0.110305E+03
   787   0.247880E+04   0.185385E+02   0.900808E-01  -0.109070E+03
   788   0.248352E+04   0.183070E+02   0.902000E-01  -0.107802E+03
   789   0.248814E+04   0.180789E+02   0.903189E-01  -0.106513E+03
   790   0.249258E+04   0.178537E+02   0.904376E-01  -0.105195E+03
   791   0.249688E+04   0.176325E+02   0.905559E-01  -0.103858E+03
   792   0.250097E+04   0.174144E+02   0.906739E-01  -0.102489E+03
   793   0.250494E+04   0.171999E+02   0.907916E-01  -0.101099E+03
   794   0.250874E+04   0.169887E+02   0.909088E-01  -0.996842E+02
   795   0.251240E+04   0.167820E+02   0.910256E-01  -0.982516E+02
   796   0.251582E+04   0.165787E+02   0.911420E-01  -0.967911E+02
   797   0.251912E+04   0.163796E+02   0.912579E-01  -0.953103E+02
   798   0.252222E+04   0.161840E+02   0.913733E-01  -0.938057E+02
   799   0.252520E+04   0.159931E+02   0.914882E-01  -0.922864E+02
   800   0.252794E+04   0.158063E+02   0.916026E-01  -0.907430E+02
   801   0.253052E+04   0.156240E+02   0.917164E-01  -0.891808E+02
   802   0.253291E+04   0.154456E+02   0.918296E-01  -0.875962E+02
   803   0.253517E+04   0.152719E+02   0.919422E-01  -0.859986E+02
   804   0.253719E+04   0.151029E+02   0.920542E-01  -0.843818E+02
   805   0.253904E+04   0.149388E+02   0.921655E-01  -0.827480E+02
   806   0.254069E+04   0.147789E+02   0.922761E-01  -0.810939E+02
   807   0.254220E+04   0.146239E+02   0.923860E-01  -0.794277E+02
   808   0.254348E+04   0.144739E+02   0.924951E-01  -0.777464E+02
   809   0.254459E+04   0.143291E+02   0.926035E-01  -0.760516E+02
   810   0.254547E+04   0.141890E+02   0.927110E-01  -0.743384E+02
   811   0.254620E+04   0.140539E+02   0.928178E-01  -0.726138E+02
   812   0.254673E+04   0.139240E+02   0.929237E-01  -0.708775E+02
   813   0.254708E+04   0.137996E+02   0.930287E-01  -0.691316E+02
   814   0.254719E+04   0.136804E+02   0.931328E-01  -0.673706E+02
   815   0.254714E+04   0.135663E+02   0.932361E-01  -0.655989E+02
   816   0.254688E+04   0.134574E+02   0.933383E-01  -0.638174E+02
   817   0.254646E+04   0.133543E+02   0.934396E-01  -0.620302E+02
   818   0.254584E+04   0.132569E+02   0.935399E-01  -0.602345E+02
   819   0.254495E+04   0.131647E+02   0.936391E-01  -0.584253E+02
   820   0.254394E+04   0.130780E+02   0.937374E-01  -0.566116E+02
   821   0.254270E+04   0.129968E+02   0.938345E-01  -0.547910E+02
   822   0.254130E+04   0.129218E+02   0.939305E-01  -0.529684E+02
   823   0.253963E+04   0.128523E+02   0.940254E-01  -0.511361E+02
   824   0.253781E+04   0.127885E+02   0.941192E-01  -0.492998E+02
   825   0.253577E+04   0.127301E+02   0.942119E-01  -0.474584E+02
   826   0.253360E+04   0.126778E+02   0.943033E-01  -0.456187E+02
   827   0.253115E+04   0.126315E+02   0.943935E-01  -0.437744E+02
   828   0.252854E+04   0.125911E+02   0.944826E-01  -0.419280E+02
   829   0.252570E+04   0.125562E+02   0.945703E-01  -0.400773E+02
   830   0.252273E+04   0.125273E+02   0.946568E-01  -0.382303E+02
   831   0.251952E+04   0.125044E+02   0.947420E-01  -0.363839E+02
   832   0.251613E+04   0.124878E+02   0.948260E-01  -0.345391E+02
   833   0.251250E+04   0.124768E+02   0.949086E-01  -0.326918E+02
   834   0.250874E+04   0.124716E+02   0.949898E-01  -0.308484E+02
   835   0.250476E+04   0.124723E+02   0.950697E-01  -0.290090E+02
   836   0.250062E+04   0.124794E+02   0.951482E-01  -0.271762E+02
   837   0.249622E+04   0.124925E+02   0.952253E-01  -0.253446E+02
   838   0.249168E+04   0.125114E+02   0.953010E-01  -0.235171E+02
   839   0.248693E+04   0.125359E+02   0.953753E-01  -0.216949E+02
   840   0.248204E+04   0.125667E+02   0.954481E-01  -0.198828E+02
   841   0.247691E+04   0.126036E+02   0.955195E-01  -0.180776E+02
   842   0.247162E+04   0.126466E+02   0.955894E-01  -0.162787E+02
   843   0.246611E+04   0.126951E+02   0.956578E-01  -0.144855E+02
   844   0.246048E+04   0.127494E+02   0.957246E-01  -0.127035E+02
   845   0.245463E+04   0.128098E+02   0.957900E-01  -0.109330E+02
   846   0.244863E+04   0.128764E+02   0.958538E-01  -0.917355E+01
   847   0.244240E+04   0.129488E+02   0.959160E-01  -0.742232E+01
   848   0.243603E+04   0.130268E+02   0.959767E-01  -0.568138E+01
   849   0.242948E+04   0.131103E+02   0.960358E-01  -0.395416E+01
   850   0.242280E+04   0.131999E+02   0.960933E-01  -0.224234E+01
   851   0.241589E+04   0.132956E+02   0.961492E-01  -0.543743E+00
   852   0.240883E+04   0.133968E+02   0.962035E-01   0.114335E+01
   853   0.240159E+04   0.135034E+02   0.962562E-01   0.281702E+01
   854   0.239423E+04   0.136155E+02   0.963072E-01   0.447377E+01
   855   0.238669E+04   0.137334E+02   0.963566E-01   0.611215E+01
   856   0.237899E+04   0.138572E+02   0.964043E-01   0.773464E+01
   857   0.237114E+04   0.139863E+02   0.964504E-01   0.934273E+01
   858   0.236309E+04   0.141206E+02   0.964948E-01   0.109343E+02
   859   0.235496E+04   0.142601E+02   0.965376E-01   0.125064E+02
   860   0.234663E+04   0.144052E+02   0.965786E-01   0.140570E+02
   861   0.233819E+04   0.145559E+02   0.966180E-01   0.155892E+02
   862   0.232953E+04   0.147117E+02   0.966557E-01   0.171037E+02
   863   0.232080E+04   0.148723E+02   0.966917E-01   0.186000E+02
   864   0.231189E+04   0.150378E+02   0.967261E-01   0.200733E+02
   865   0.230290E+04   0.152087E+02   0.967587E-01   0.215236E+02
   866   0.229371E+04   0.153847E+02   0.967896E-01   0.229514E+02
   867   0.228442E+04   0.155657E+02   0.968189E-01   0.243602E+02
   868   0.227496E+04   0.157511E+02   0.968465E-01   0.257472E+02
   869   0.226544E+04   0.159411E+02   0.968723E-01   0.271107E+02
   870   0.225576E+04   0.161359E+02   0.968965E-01   0.284470E+02
   871   0.224599E+04   0.163356E+02   0.969190E-01   0.297598E+02
   872   0.223603E+04   0.165399E+02   0.969398E-01   0.310492E+02
   873   0.222601E+04   0.167483E+02   0.969590E-01   0.323169E+02
   874   0.221585E+04   0.169607E+02   0.969764E-01   0.335575E+02
   875   0.220564E+04   0.171776E+02   0.969922E-01   0.347710E+02
   876   0.219527E+04   0.173989E+02   0.970063E-01   0.359560E+02
   877   0.218481E+04   0.176245E+02   0.970188E-01   0.371176E+02
   878   0.217422E+04   0.178537E+02   0.970296E-01   0.382533E+02
   879   0.216358E+04   0.180866E+02   0.970388E-01   0.393635E+02
   880   0.215283E+04   0.183232E+02   0.970463E-01   0.404425E+02
   881   0.214201E+04   0.185639E+02   0.970521E-01   0.414932E+02
   882   0.213106E+04   0.188084E+02   0.970564E-01   0.425150E+02
   883   0.212005E+04   0.190563E+02   0.970590E-01   0.435125E+02
   884   0.210894E+04   0.193072E+02   0.970600E-01   0.444809E+02
   885   0.209780E+04   0.195613E+02   0.970595E-01   0.454203E+02
   886   0.208656E+04   0.198187E+02   0.970573E-01   0.463263E+02
   887   0.207526E+04   0.200797E+02   0.970536E-01   0.472042E+02
   888   0.206385E+04   0.203436E+02   0.970483E-01   0.480527E+02
   889   0.205242E+04   0.206102E+02   0.970414E-01   0.488750E+02
   890   0.204090E+04   0.208791E+02   0.970331E-01   0.496650E+02
   891   0.202937E+04   0.211509E+02   0.970231E-01   0.504237E+02
   892   0.201776E+04   0.214254E+02   0.970117E-01   0.511487E+02
   893   0.200610E+04   0.217028E+02   0.969989E-01   0.518455E+02
   894   0.199436E+04   0.219821E+02   0.969845E-01   0.525122E+02
   895   0.198262E+04   0.222634E+02   0.969687E-01   0.531504E+02
   896   0.197082E+04   0.225466E+02   0.969515E-01   0.537542E+02
   897   0.195902E+04   0.228320E+02   0.969329E-01   0.543256E+02
   898   0.194718E+04   0.231198E+02   0.969128E-01   0.548658E+02
   899   0.193525E+04   0.234091E+02   0.968914E-01   0.553733E+02
   900   0.192334E+04   0.237000E+02   0.968687E-01   0.558542E+02
   901   0.191137E+04   0.239918E+02   0.968446E-01   0.563004E+02
   902   0.189944E+04   0.242853E+02   0.968192E-01   0.567155E+02
   903   0.188745E+04   0.245800E+02   0.967925E-01   0.570938E+02
   904   0.187547E+04   0.248766E+02   0.967645E-01   0.574434E+02
   905   0.186344E+04   0.251738E+02   0.967353E-01   0.577603E+02
   906   0.185143E+04   0.254718E+02   0.967049E-01   0.580501E+02
   907   0.183941E+04   0.257701E+02   0.966733E-01   0.583041E+02
   908   0.182743E+04   0.260694E+02   0.966405E-01   0.585269E+02
   909   0.181541E+04   0.263693E+02   0.966066E-01   0.587132E+02
   910   0.180341E+04   0.266703E+02   0.965716E-01   0.588714E+02
   911   0.179139E+04   0.269710E+02   0.965354E-01   0.589972E+02
   912   0.177942E+04   0.272720E+02   0.964982E-01   0.590955E+02
   913   0.176745E+04   0.275723E+02   0.964599E-01   0.591582E+02
   914   0.175554E+04   0.278732E+02   0.964206E-01   0.591899E+02
   915   0.174361E+04   0.281738E+02   0.963803E-01   0.591858E+02
   916   0.173173E+04   0.284748E+02   0.963391E-01   0.591543E+02
   917   0.171984E+04   0.287748E+02   0.962969E-01   0.590908E+02
   918   0.170802E+04   0.290742E+02   0.962538E-01   0.590004E+02
   919   0.169622E+04   0.293724E+02   0.962097E-01   0.588750E+02
   920   0.168449E+04   0.296702E+02   0.961649E-01   0.587193E+02
   921   0.167277E+04   0.299672E+02   0.961191E-01   0.585287E+02
   922   0.166111E+04   0.302638E+02   0.960726E-01   0.583114E+02
   923   0.164947E+04   0.305587E+02   0.960253E-01   0.580631E+02
   924   0.163791E+04   0.308523E+02   0.959773E-01   0.577889E+02
   925   0.162639E+04   0.311438E+02   0.959285E-01   0.574813E+02
   926   0.161495E+04   0.314344E+02   0.958791E-01   0.571446E+02
   927   0.160356E+04   0.317232E+02   0.958290E-01   0.567741E+02
   928   0.159223E+04   0.320111E+02   0.957782E-01   0.563776E+02
   929   0.158094E+04   0.322966E+02   0.957269E-01   0.559515E+02
   930   0.156974E+04   0.325802E+02   0.956750E-01   0.555013E+02
   931   0.155860E+04   0.328610E+02   0.956225E-01   0.550198E+02
   932   0.154757E+04   0.331400E+02   0.955696E-01   0.545110E+02
   933   0.153659E+04   0.334165E+02   0.955162E-01   0.539699E+02
   934   0.152570E+04   0.336915E+02   0.954623E-01   0.534038E+02
   935   0.151486E+04   0.339636E+02   0.954080E-01   0.528096E+02
   936   0.150412E+04   0.342332E+02   0.953534E-01   0.521932E+02
   937   0.149346E+04   0.344992E+02   0.952984E-01   0.515486E+02
   938   0.148291E+04   0.347627E+02   0.952430E-01   0.508787E+02
   939   0.147247E+04   0.350235E+02   0.951874E-01   0.501821E+02
   940   0.146209E+04   0.352810E+02   0.951315E-01   0.494552E+02
   941   0.145182E+04   0.355363E+02   0.950754E-01   0.487079E+02
   942   0.144161E+04   0.357875E+02   0.950191E-01   0.479342E+02
   943   0.143153E+04   0.360357E+02   0.949626E-01   0.471416E+02
   944   0.142155E+04   0.362794E+02   0.949060E-01   0.463215E+02
   945   0.141169E+04   0.365202E+02   0.948493E-01   0.454799E+02
   946   0.140193E+04   0.367569E+02   0.947924E-01   0.446099E+02
   947   0.139228E+04   0.369911E+02   0.947356E-01   0.437204E+02
   948   0.138272E+04   0.372207E+02   0.946787E-01   0.428065E+02
   949   0.137328E+04   0.374471E+02   0.946218E-01   0.418763E+02
   950   0.136395E+04   0.376683E+02   0.945649E-01   0.409228E+02
   951   0.135476E+04   0.378858E+02   0.945081E-01   0.399513E+02
   952   0.134567E+04   0.380984E+02   0.944514E-01   0.389546E+02
   953   0.133673E+04   0.383079E+02   0.943948E-01   0.379395E+02
   954   0.132788E+04   0.385126E+02   0.943383E-01   0.369018E+02
   955   0.131916E+04   0.387138E+02   0.942820E-01   0.358495E+02
   956   0.131054E+04   0.389095E+02   0.942259E-01   0.347777E+02
   957   0.130208E+04   0.391010E+02   0.941700E-01   0.336921E+02
   958   0.129373E+04   0.392868E+02   0.941144E-01   0.325858E+02
   959   0.128553E+04   0.394687E+02   0.940591E-01   0.314640E+02
   960   0.127745E+04   0.396453E+02   0.940041E-01   0.303214E+02
   961   0.126951E+04   0.398182E+02   0.939494E-01   0.291652E+02
   962   0.126168E+04   0.399856E+02   0.938950E-01   0.279921E+02
   963   0.125399E+04   0.401487E+02   0.938411E-01   0.268085E+02
   964   0.124643E+04   0.403055E+02   0.937875E-01   0.256095E+02
   965   0.123902E+04   0.404577E+02   0.937345E-01   0.243993E+02
   966   0.123174E+04   0.406039E+02   0.936818E-01   0.231723E+02
   967   0.122461E+04   0.407459E+02   0.936297E-01   0.219334E+02
   968   0.121761E+04   0.408821E+02   0.935780E-01   0.206791E+02
   969   0.121075E+04   0.410141E+02   0.935269E-01   0.194159E+02
   970   0.120402E+04   0.411400E+02   0.934764E-01   0.181410E+02
   971   0.119743E+04   0.412610E+02   0.934264E-01   0.168593E+02
   972   0.119098E+04   0.413753E+02   0.933770E-01   0.155664E+02
   973   0.118469E+04   0.414847E+02   0.933283E-01   0.142657E+02
   974   0.117854E+04   0.415877E+02   0.932802E-01   0.129528E+02
   975   0.117254E+04   0.416863E+02   0.932327E-01   0.116322E+02
   976   0.116667E+04   0.417788E+02   0.931860E-01   0.103015E+02
   977   0.116094E+04   0.418666E+02   0.931399E-01   0.896614E+01
   978   0.115535E+04   0.419480E+02   0.930946E-01   0.762388E+01
   979   0.114990E+04   0.420242E+02   0.930500E-01   0.627873E+01
   980   0.114460E+04   0.420935E+02   0.930062E-01   0.492709E+01
   981   0.113946E+04   0.421575E+02   0.929631E-01   0.357169E+01
   982   0.113446E+04   0.422160E+02   0.929208E-01   0.221072E+01
   983   0.112961E+04   0.422679E+02   0.928793E-01   0.843099E+00
   984   0.112490E+04   0.423154E+02   0.928387E-01  -0.526734E+00
   985   0.112032E+04   0.423563E+02   0.927989E-01  -0.190025E+01
   986   0.111589E+04   0.423924E+02   0.927599E-01  -0.327319E+01
   987   0.111160E+04   0.424213E+02   0.927218E-01  -0.464792E+01
   988   0.110746E+04   0.424453E+02   0.926845E-01  -0.602091E+01
   989   0.110346E+04   0.424619E+02   0.926482E-01  -0.739615E+01
   990   0.109961E+04   0.424738E+02   0.926128E-01  -0.877040E+01
   991   0.109590E+04   0.424789E+02   0.925782E-01  -0.101468E+02
   992   0.109234E+04   0.424795E+02   0.925447E-01  -0.115213E+02
   993   0.108892E+04   0.424735E+02   0.925120E-01  -0.128956E+02
   994   0.108563E+04   0.424630E+02   0.924803E-01  -0.142654E+02
   995   0.108248E+04   0.424455E+02   0.924495E-01  -0.156326E+02
   996   0.107947E+04   0.424230E+02   0.924198E-01  -0.169939E+02
   997   0.107659E+04   0.423933E+02   0.923910E-01  -0.183519E+02
   998   0.107387E+04   0.423587E+02   0.923632E-01  -0.197044E+02
   999   0.107128E+04   0.423172E+02   0.923363E-01  -0.210537E+02
  1000   0.106883E+04   0.422711E+02   0.923105E-01  -0.223975E+02
  1001   0.106651E+04   0.422186E+02   0.922857E-01  -0.237371E+02
  1002   0.106433E+04   0.421617E+02   0.922620E-01  -0.250695E+02
  1003   0.106227E+04   0.420983E+02   0.922392E-01  -0.263953E+02
  1004   0.106035E+04   0.420303E+02   0.922175E-01  -0.277118E+02
  1005   0.105855E+04   0.419556E+02   0.921968E-01  -0.290200E+02
  1006   0.105689E+04   0.418760E+02   0.921772E-01  -0.303181E+02
  1007   0.105535E+04   0.417897E+02   0.921585E-01  -0.316076E+02
  1008   0.105395E+04   0.416986E+02   0.921410E-01  -0.328873E+02
  1009   0.105267E+04   0.416012E+02   0.921244E-01  -0.341582E+02
  1010   0.105152E+04   0.414995E+02   0.921090E-01  -0.354190E+02
  1011   0.105050E+04   0.413917E+02   0.920945E-01  -0.366700E+02
  1012   0.104959E+04   0.412799E+02   0.920812E-01  -0.379094E+02
  1013   0.104880E+04   0.411621E+02   0.920688E-01  -0.391372E+02
  1014   0.104813E+04   0.410400E+02   0.920575E-01  -0.403516E+02
  1015   0.104757E+04   0.409119E+02   0.920473E-01  -0.415529E+02
  1016   0.104714E+04   0.407793E+02   0.920381E-01  -0.427399E+02
  1017   0.104681E+04   0.406406E+02   0.920299E-01  -0.439132E+02
  1018   0.104660E+04   0.404975E+02   0.920228E-01  -0.450723E+02
  1019   0.104650E+04   0.403486E+02   0.920167E-01  -0.462174E+02
  1020   0.104652E+04   0.401958E+02   0.920116E-01  -0.473482E+02
  1021   0.104664E+04   0.400374E+02   0.920076E-01  -0.484645E+02
  1022   0.104687E+04   0.398754E+02   0.920046E-01  -0.495656E+02
  1023   0.104720E+04   0.397081E+02   0.920026E-01  -0.506511E+02
  1024   0.104763E+04   0.395373E+02   0.920015E-01  -0.517202E+02
  1025   0.104817E+04   0.393622E+02   0.920015E-01  -0.527725E+02
  1026   0.104879E+04   0.391817E+02   0.920025E-01  -0.538068E+02
  1027   0.104952E+04   0.389977E+02   0.920045E-01  -0.548237E+02
  1028   0.105034E+04   0.388083E+02   0.920075E-01  -0.558218E+02
  1029   0.105125E+04   0.386154E+02   0.920114E-01  -0.568022E+02
  1030   0.105225E+04   0.384174E+02   0.920163E-01  -0.577634E+02
  1031   0.105334E+04   0.382161E+02   0.920222E-01  -0.587069E+02
  1032   0.105452E+04   0.380099E+02   0.920290E-01  -0.596308E+02
  1033   0.105579E+04   0.378009E+02   0.920367E-01  -0.605367E+02
  1034   0.105713E+04   0.375873E+02   0.920454E-01  -0.614226E+02
  1035   0.105856E+04   0.373710E+02   0.920550E-01  -0.622900E+02
  1036   0.106006E+04   0.371505E+02   0.920655E-01  -0.631366E+02
  1037   0.106164E+04   0.369274E+02   0.920769E-01  -0.639639E+02
  1038   0.106329E+04   0.367001E+02   0.920892E-01  -0.647697E+02
  1039   0.106502E+04   0.364707E+02   0.921023E-01  -0.655554E+02
  1040   0.106681E+04   0.362369E+02   0.921164E-01  -0.663190E+02
  1041   0.106867E+04   0.360011E+02   0.921312E-01  -0.670620E+02
  1042   0.107059E+04   0.357612E+02   0.921469E-01  -0.677825E+02
  1043   0.107258E+04   0.355192E+02   0.921635E-01  -0.684821E+02
  1044   0.107462E+04   0.352733E+02   0.921808E-01  -0.691586E+02
  1045   0.107673E+04   0.350255E+02   0.921989E-01  -0.698142E+02
  1046   0.107889E+04   0.347741E+02   0.922178E-01  -0.704465E+02
  1047   0.108111E+04   0.345210E+02   0.922374E-01  -0.710577E+02
  1048   0.108337E+04   0.342646E+02   0.922578E-01  -0.716453E+02
  1049   0.108569E+04   0.340067E+02   0.922789E-01  -0.722116E+02
  1050   0.108805E+04   0.337457E+02   0.923007E-01  -0.727541E+02
  1051   0.109046E+04   0.334835E+02   0.923232E-01  -0.732750E+02
  1052   0.109291E+04   0.332185E+02   0.923464E-01  -0.737719E+02
  1053   0.109540E+04   0.329524E+02   0.923703E-01  -0.742471E+02
  1054   0.109793E+04   0.326838E+02   0.923947E-01  -0.746980E+02
  1055   0.110049E+04   0.324143E+02   0.924198E-01  -0.751269E+02
  1056   0.110309E+04   0.321425E+02   0.924455E-01  -0.755314E+02
  1057   0.110571E+04   0.318699E+02   0.924718E-01  -0.759139E+02
  1058   0.110837E+04   0.315953E+02   0.924986E-01  -0.762717E+02
  1059   0.111105E+04   0.313201E+02   0.925260E-01  -0.766075E+02
  1060   0.111376E+04   0.310431E+02   0.925539E-01  -0.769186E+02
  1061   0.111649E+04   0.307657E+02   0.925823E-01  -0.772075E+02
  1062   0.111923E+04   0.304867E+02   0.926112E-01  -0.774718E+02
  1063   0.112200E+04   0.302075E+02   0.926406E-01  -0.777139E+02
  1064   0.112478E+04   0.299269E+02   0.926704E-01  -0.779314E+02
  1065   0.112757E+04   0.296463E+02   0.927007E-01  -0.781267E+02
  1066   0.113037E+04   0.293646E+02   0.927314E-01  -0.782975E+02
  1067   0.113319E+04   0.290831E+02   0.927624E-01  -0.784463E+02
  1068   0.113600E+04   0.288007E+02   0.927938E-01  -0.785706E+02
