#    L    TT             EE             BB             TE          
  1372   0.779393E+03   0.234170E+02   0.436333E-03  -0.685371E+02
  1373   0.781347E+03   0.232009E+02   0.435430E-03  -0.685343E+02
  1374   0.783302E+03   0.229847E+02   0.434549E-03  -0.685169E+02
  1375   0.785243E+03   0.227675E+02   0.433642E-03  -0.684816E+02
  1376   0.787182E+03   0.225504E+02   0.432743E-03  -0.684317E+02
  1377   0.789105E+03   0.223324E+02   0.431847E-03  -0.683640E+02
  1378   0.791023E+03   0.221145E+02   0.430927E-03  -0.682817E+02
  1379   0.792923E+03   0.218961E+02   0.430029E-03  -0.681819E+02
  1380   0.794815E+03   0.216780E+02   0.429112E-03  -0.680674E+02
  1381   0.796687E+03   0.214594E+02   0.428191E-03  -0.679357E+02
  1382   0.798549E+03   0.212413E+02   0.427285E-03  -0.677894E+02
  1383   0.800387E+03   0.210229E+02   0.426350E-03  -0.676260E+02
  1384   0.802213E+03   0.208051E+02   0.425434E-03  -0.674483E+02
  1385   0.804014E+03   0.205872E+02   0.424509E-03  -0.672536E+02
  1386   0.805801E+03   0.203701E+02   0.423568E-03  -0.670448E+02
  1387   0.807559E+03   0.201530E+02   0.422649E-03  -0.668192E+02
  1388   0.809301E+03   0.199368E+02   0.421703E-03  -0.665798E+02
  1389   0.811012E+03   0.197209E+02   0.420766E-03  -0.663238E+02
  1390   0.812705E+03   0.195060E+02   0.419834E-03  -0.660542E+02
  1391   0.814365E+03   0.192916E+02   0.418877E-03  -0.657684E+02
  1392   0.816005E+03   0.190783E+02   0.417945E-03  -0.654691E+02
  1393   0.817610E+03   0.188656E+02   0.416992E-03  -0.651539E+02
  1394   0.819191E+03   0.186543E+02   0.416037E-03  -0.648255E+02
  1395   0.820736E+03   0.184437E+02   0.415098E-03  -0.644817E+02
  1396   0.822256E+03   0.182345E+02   0.414130E-03  -0.641248E+02
  1397   0.823737E+03   0.180263E+02   0.413182E-03  -0.637528E+02
  1398   0.825191E+03   0.178196E+02   0.412227E-03  -0.633681E+02
  1399   0.826604E+03   0.176141E+02   0.411257E-03  -0.629687E+02
  1400   0.827988E+03   0.174102E+02   0.410311E-03  -0.625568E+02
  1401   0.829330E+03   0.172077E+02   0.409339E-03  -0.621307E+02
  1402   0.830640E+03   0.170069E+02   0.408377E-03  -0.616924E+02
  1403   0.831906E+03   0.168076E+02   0.407421E-03  -0.612402E+02
  1404   0.833139E+03   0.166101E+02   0.406443E-03  -0.607764E+02
  1405   0.834326E+03   0.164143E+02   0.405489E-03  -0.602990E+02
  1406   0.835479E+03   0.162205E+02   0.404519E-03  -0.598103E+02
  1407   0.836584E+03   0.160285E+02   0.403546E-03  -0.593085E+02
  1408   0.837652E+03   0.158386E+02   0.402593E-03  -0.587958E+02
  1409   0.838672E+03   0.156506E+02   0.401612E-03  -0.582705E+02
  1410   0.839653E+03   0.154649E+02   0.400652E-03  -0.577347E+02
  1411   0.840584E+03   0.152812E+02   0.399689E-03  -0.571867E+02
  1412   0.841476E+03   0.150999E+02   0.398712E-03  -0.566287E+02
  1413   0.842316E+03   0.149207E+02   0.397760E-03  -0.560590E+02
  1414   0.843114E+03   0.147440E+02   0.396786E-03  -0.554797E+02
  1415   0.843860E+03   0.145696E+02   0.395821E-03  -0.548893E+02
  1416   0.844564E+03   0.143978E+02   0.394868E-03  -0.542897E+02
  1417   0.845213E+03   0.142284E+02   0.393892E-03  -0.536795E+02
  1418   0.845819E+03   0.140617E+02   0.392942E-03  -0.530606E+02
  1419   0.846370E+03   0.138975E+02   0.391981E-03  -0.524317E+02
  1420   0.846875E+03   0.137361E+02   0.391016E-03  -0.517944E+02
  1421   0.847325E+03   0.135773E+02   0.390075E-03  -0.511478E+02
  1422   0.847729E+03   0.134214E+02   0.389109E-03  -0.504933E+02
  1423   0.848075E+03   0.132682E+02   0.388162E-03  -0.498299E+02
  1424   0.848375E+03   0.131180E+02   0.387219E-03  -0.491592E+02
  1425   0.848624E+03   0.129708E+02   0.386259E-03  -0.484813E+02
  1426   0.848810E+03   0.128263E+02   0.385328E-03  -0.477944E+02
  1427   0.848953E+03   0.126850E+02   0.384381E-03  -0.471019E+02
  1428   0.849031E+03   0.125466E+02   0.383438E-03  -0.464011E+02
  1429   0.849066E+03   0.124115E+02   0.382516E-03  -0.456950E+02
  1430   0.849035E+03   0.122792E+02   0.381569E-03  -0.449813E+02
  1431   0.848960E+03   0.121504E+02   0.380649E-03  -0.442629E+02
  1432   0.848819E+03   0.120245E+02   0.379726E-03  -0.435374E+02
  1433   0.848634E+03   0.119021E+02   0.378793E-03  -0.428077E+02
  1434   0.848382E+03   0.117827E+02   0.377890E-03  -0.420716E+02
  1435   0.848085E+03   0.116669E+02   0.376965E-03  -0.413318E+02
  1436   0.847721E+03   0.115541E+02   0.376055E-03  -0.405862E+02
  1437   0.847312E+03   0.114449E+02   0.375159E-03  -0.398375E+02
  1438   0.846836E+03   0.113389E+02   0.374243E-03  -0.390835E+02
  1439   0.846314E+03   0.112365E+02   0.373357E-03  -0.383270E+02
  1440   0.845725E+03   0.111373E+02   0.372461E-03  -0.375659E+02
  1441   0.845090E+03   0.110417E+02   0.371564E-03  -0.368025E+02
  1442   0.844389E+03   0.109495E+02   0.370694E-03  -0.360355E+02
  1443   0.843641E+03   0.108609E+02   0.369802E-03  -0.352667E+02
  1444   0.842827E+03   0.107757E+02   0.368931E-03  -0.344948E+02
  1445   0.841965E+03   0.106941E+02   0.368067E-03  -0.337217E+02
  1446   0.841038E+03   0.106160E+02   0.367187E-03  -0.329462E+02
  1447   0.840064E+03   0.105415E+02   0.366340E-03  -0.321698E+02
  1448   0.839024E+03   0.104705E+02   0.365479E-03  -0.313918E+02
  1449   0.837937E+03   0.104031E+02   0.364623E-03  -0.306135E+02
  1450   0.836785E+03   0.103393E+02   0.363791E-03  -0.298341E+02
  1451   0.835586E+03   0.102791E+02   0.362936E-03  -0.290549E+02
  1452   0.834322E+03   0.102224E+02   0.362108E-03  -0.282753E+02
  1453   0.833012E+03   0.101695E+02   0.361281E-03  -0.274964E+02
  1454   0.831637E+03   0.101200E+02   0.360443E-03  -0.267177E+02
  1455   0.830216E+03   0.100743E+02   0.359638E-03  -0.259403E+02
  1456   0.828732E+03   0.100321E+02   0.358814E-03  -0.251637E+02
  1457   0.827201E+03   0.999353E+01   0.358003E-03  -0.243889E+02
  1458   0.825608E+03   0.995855E+01   0.357210E-03  -0.236154E+02
  1459   0.823969E+03   0.992721E+01   0.356396E-03  -0.228442E+02
  1460   0.822268E+03   0.989944E+01   0.355612E-03  -0.220751E+02
  1461   0.820522E+03   0.987528E+01   0.354824E-03  -0.213087E+02
  1462   0.818716E+03   0.985467E+01   0.354029E-03  -0.205449E+02
  1463   0.816865E+03   0.983766E+01   0.353265E-03  -0.197844E+02
  1464   0.814954E+03   0.982420E+01   0.352481E-03  -0.190271E+02
  1465   0.813000E+03   0.981429E+01   0.351712E-03  -0.182735E+02
  1466   0.810987E+03   0.980790E+01   0.350959E-03  -0.175237E+02
  1467   0.808930E+03   0.980504E+01   0.350185E-03  -0.167782E+02
  1468   0.806817E+03   0.980567E+01   0.349443E-03  -0.160369E+02
  1469   0.804661E+03   0.980979E+01   0.348693E-03  -0.153004E+02
  1470   0.802450E+03   0.981736E+01   0.347939E-03  -0.145687E+02
  1471   0.800197E+03   0.982838E+01   0.347215E-03  -0.138422E+02
  1472   0.797889E+03   0.984280E+01   0.346468E-03  -0.131211E+02
  1473   0.795541E+03   0.986064E+01   0.345740E-03  -0.124057E+02
  1474   0.793140E+03   0.988183E+01   0.345023E-03  -0.116961E+02
  1475   0.790699E+03   0.990637E+01   0.344286E-03  -0.109927E+02
  1476   0.788206E+03   0.993422E+01   0.343582E-03  -0.102956E+02
  1477   0.785675E+03   0.996536E+01   0.342866E-03  -0.960517E+01
  1478   0.783094E+03   0.999975E+01   0.342150E-03  -0.892155E+01
  1479   0.780475E+03   0.100374E+02   0.341460E-03  -0.824496E+01
  1480   0.777808E+03   0.100782E+02   0.340747E-03  -0.757567E+01
  1481   0.775104E+03   0.101222E+02   0.340054E-03  -0.691382E+01
  1482   0.772362E+03   0.101693E+02   0.339369E-03  -0.625972E+01
  1483   0.769568E+03   0.102194E+02   0.338665E-03  -0.561349E+01
  1484   0.766746E+03   0.102727E+02   0.337993E-03  -0.497539E+01
  1485   0.763873E+03   0.103289E+02   0.337306E-03  -0.434561E+01
  1486   0.760974E+03   0.103881E+02   0.336621E-03  -0.372432E+01
  1487   0.758026E+03   0.104503E+02   0.335960E-03  -0.311178E+01
  1488   0.755052E+03   0.105153E+02   0.335274E-03  -0.250806E+01
  1489   0.752032E+03   0.105832E+02   0.334610E-03  -0.191352E+01
  1490   0.748987E+03   0.106539E+02   0.333950E-03  -0.132811E+01
  1491   0.745898E+03   0.107273E+02   0.333272E-03  -0.752266E+00
  1492   0.742786E+03   0.108035E+02   0.332625E-03  -0.185859E+00
  1493   0.739631E+03   0.108823E+02   0.331962E-03   0.370590E+00
  1494   0.736456E+03   0.109637E+02   0.331299E-03   0.917314E+00
  1495   0.733239E+03   0.110477E+02   0.330661E-03   0.145372E+01
  1496   0.730003E+03   0.111343E+02   0.329995E-03   0.198012E+01
  1497   0.726728E+03   0.112233E+02   0.329352E-03   0.249586E+01
  1498   0.723435E+03   0.113147E+02   0.328711E-03   0.300134E+01
  1499   0.720105E+03   0.114085E+02   0.328051E-03   0.349584E+01
  1500   0.716759E+03   0.115046E+02   0.327422E-03   0.397983E+01
  1501   0.713378E+03   0.116029E+02   0.326775E-03   0.445254E+01
  1502   0.709982E+03   0.117035E+02   0.326128E-03   0.491452E+01
  1503   0.706553E+03   0.118062E+02   0.325504E-03   0.536493E+01
  1504   0.703112E+03   0.119110E+02   0.324852E-03   0.580440E+01
  1505   0.699639E+03   0.120179E+02   0.324222E-03   0.623205E+01
  1506   0.696154E+03   0.121267E+02   0.323593E-03   0.664857E+01
  1507   0.692643E+03   0.122374E+02   0.322944E-03   0.705302E+01
  1508   0.689120E+03   0.123501E+02   0.322325E-03   0.744618E+01
  1509   0.685573E+03   0.124645E+02   0.321687E-03   0.782706E+01
  1510   0.682015E+03   0.125807E+02   0.321049E-03   0.819648E+01
  1511   0.678435E+03   0.126985E+02   0.320433E-03   0.855345E+01
  1512   0.674847E+03   0.128180E+02   0.319788E-03   0.889882E+01
  1513   0.671239E+03   0.129390E+02   0.319162E-03   0.923157E+01
  1514   0.667624E+03   0.130616E+02   0.318540E-03   0.955261E+01
  1515   0.663992E+03   0.131856E+02   0.317895E-03   0.986089E+01
  1516   0.660354E+03   0.133110E+02   0.317279E-03   0.101574E+02
  1517   0.656701E+03   0.134376E+02   0.316646E-03   0.104410E+02
  1518   0.653045E+03   0.135656E+02   0.316008E-03   0.107127E+02
  1519   0.649375E+03   0.136947E+02   0.315394E-03   0.109714E+02
  1520   0.645704E+03   0.138250E+02   0.314751E-03   0.112182E+02
  1521   0.642022E+03   0.139563E+02   0.314124E-03   0.114519E+02
  1522   0.638340E+03   0.140887E+02   0.313503E-03   0.116736E+02
  1523   0.634649E+03   0.142219E+02   0.312857E-03   0.118822E+02
  1524   0.630959E+03   0.143561E+02   0.312239E-03   0.120788E+02
  1525   0.627264E+03   0.144910E+02   0.311605E-03   0.122622E+02
  1526   0.623571E+03   0.146268E+02   0.310964E-03   0.124335E+02
  1527   0.619874E+03   0.147631E+02   0.310347E-03   0.125918E+02
  1528   0.616183E+03   0.149001E+02   0.309701E-03   0.127379E+02
  1529   0.612489E+03   0.150376E+02   0.309069E-03   0.128710E+02
  1530   0.608801E+03   0.151757E+02   0.308445E-03   0.129919E+02
  1531   0.605114E+03   0.153140E+02   0.307794E-03   0.130998E+02
  1532   0.601434E+03   0.154529E+02   0.307170E-03   0.131957E+02
  1533   0.597757E+03   0.155919E+02   0.306533E-03   0.132786E+02
  1534   0.594090E+03   0.157312E+02   0.305884E-03   0.133494E+02
  1535   0.590426E+03   0.158706E+02   0.305262E-03   0.134074E+02
  1536   0.586775E+03   0.160102E+02   0.304612E-03   0.134534E+02
  1537   0.583129E+03   0.161498E+02   0.303972E-03   0.134866E+02
  1538   0.579496E+03   0.162893E+02   0.303343E-03   0.135080E+02
  1539   0.575877E+03   0.164289E+02   0.302685E-03   0.135174E+02
  1540   0.572262E+03   0.165681E+02   0.302053E-03   0.135136E+02
  1541   0.568667E+03   0.167072E+02   0.301412E-03   0.134987E+02
  1542   0.565078E+03   0.168459E+02   0.300755E-03   0.134708E+02
  1543   0.561511E+03   0.169845E+02   0.300126E-03   0.134320E+02
  1544   0.557953E+03   0.171224E+02   0.299471E-03   0.133802E+02
  1545   0.554417E+03   0.172600E+02   0.298821E-03   0.133177E+02
  1546   0.550892E+03   0.173969E+02   0.298188E-03   0.132425E+02
  1547   0.547392E+03   0.175334E+02   0.297524E-03   0.131566E+02
  1548   0.543903E+03   0.176691E+02   0.296883E-03   0.130583E+02
  1549   0.540440E+03   0.178042E+02   0.296239E-03   0.129495E+02
  1550   0.536992E+03   0.179384E+02   0.295574E-03   0.128284E+02
  1551   0.533570E+03   0.180719E+02   0.294938E-03   0.126971E+02
  1552   0.530164E+03   0.182044E+02   0.294281E-03   0.125537E+02
  1553   0.526787E+03   0.183360E+02   0.293622E-03   0.124004E+02
  1554   0.523427E+03   0.184665E+02   0.292985E-03   0.122352E+02
  1555   0.520097E+03   0.185961E+02   0.292317E-03   0.120602E+02
  1556   0.516786E+03   0.187243E+02   0.291668E-03   0.118736E+02
  1557   0.513506E+03   0.188516E+02   0.291024E-03   0.116775E+02
  1558   0.510247E+03   0.189774E+02   0.290353E-03   0.114702E+02
  1559   0.507019E+03   0.191022E+02   0.289712E-03   0.112535E+02
  1560   0.503814E+03   0.192254E+02   0.289055E-03   0.110259E+02
  1561   0.500642E+03   0.193474E+02   0.288390E-03   0.107892E+02
  1562   0.497494E+03   0.194677E+02   0.287752E-03   0.105419E+02
  1563   0.494380E+03   0.195868E+02   0.287085E-03   0.102858E+02
  1564   0.491292E+03   0.197040E+02   0.286430E-03   0.100194E+02
  1565   0.488238E+03   0.198200E+02   0.285788E-03   0.974458E+01
  1566   0.485211E+03   0.199340E+02   0.285117E-03   0.945973E+01
  1567   0.482221E+03   0.200465E+02   0.284473E-03   0.916676E+01
  1568   0.479258E+03   0.201571E+02   0.283821E-03   0.886413E+01
  1569   0.476332E+03   0.202661E+02   0.283154E-03   0.855369E+01
  1570   0.473436E+03   0.203730E+02   0.282517E-03   0.823397E+01
  1571   0.470577E+03   0.204783E+02   0.281856E-03   0.790676E+01
  1572   0.467749E+03   0.205814E+02   0.281198E-03   0.757063E+01
  1573   0.464959E+03   0.206828E+02   0.280562E-03   0.722726E+01
  1574   0.462202E+03   0.207819E+02   0.279895E-03   0.687555E+01
  1575   0.459483E+03   0.208792E+02   0.279251E-03   0.651683E+01
  1576   0.456798E+03   0.209742E+02   0.278609E-03   0.615017E+01
  1577   0.454152E+03   0.210673E+02   0.277945E-03   0.577686E+01
  1578   0.451540E+03   0.211579E+02   0.277311E-03   0.539600E+01
  1579   0.448968E+03   0.212466E+02   0.276662E-03   0.500884E+01
  1580   0.446432E+03   0.213328E+02   0.276006E-03   0.461455E+01
  1581   0.443936E+03   0.214170E+02   0.275379E-03   0.421432E+01
  1582   0.441476E+03   0.214986E+02   0.274724E-03   0.380737E+01
  1583   0.439057E+03   0.215780E+02   0.274082E-03   0.339485E+01
  1584   0.436676E+03   0.216549E+02   0.273455E-03   0.297605E+01
  1585   0.434335E+03   0.217295E+02   0.272799E-03   0.255204E+01
  1586   0.432032E+03   0.218015E+02   0.272172E-03   0.212218E+01
  1587   0.429771E+03   0.218713E+02   0.271540E-03   0.168749E+01
  1588   0.427548E+03   0.219383E+02   0.270891E-03   0.124738E+01
  1589   0.425368E+03   0.220030E+02   0.270276E-03   0.802829E+00
  1590   0.423226E+03   0.220649E+02   0.269638E-03   0.353302E+00
  1591   0.421126E+03   0.221244E+02   0.269003E-03  -0.100275E+00
  1592   0.419066E+03   0.221812E+02   0.268392E-03  -0.558384E+00
  1593   0.417049E+03   0.222355E+02   0.267752E-03  -0.102014E+01
  1594   0.415071E+03   0.222870E+02   0.267134E-03  -0.148599E+01
  1595   0.413136E+03   0.223360E+02   0.266522E-03  -0.195509E+01
  1596   0.411241E+03   0.223821E+02   0.265887E-03  -0.242782E+01
  1597   0.409389E+03   0.224257E+02   0.265283E-03  -0.290342E+01
  1598   0.407578E+03   0.224668E+02   0.264668E-03  -0.338173E+01
  1599   0.405808E+03   0.225046E+02   0.264044E-03  -0.386343E+01
  1600   0.404081E+03   0.225402E+02   0.263451E-03  -0.434697E+01
  1601   0.402394E+03   0.225725E+02   0.262833E-03  -0.483344E+01
  1602   0.400751E+03   0.226025E+02   0.262225E-03  -0.532135E+01
  1603   0.399147E+03   0.226293E+02   0.261637E-03  -0.581174E+01
  1604   0.397587E+03   0.226537E+02   0.261020E-03  -0.630319E+01
  1605   0.396067E+03   0.226748E+02   0.260429E-03  -0.679665E+01
  1606   0.394591E+03   0.226936E+02   0.259841E-03  -0.729079E+01
  1607   0.393154E+03   0.227092E+02   0.259231E-03  -0.778648E+01
  1608   0.391761E+03   0.227223E+02   0.258656E-03  -0.828246E+01
  1609   0.390407E+03   0.227322E+02   0.258065E-03  -0.877956E+01
  1610   0.389096E+03   0.227396E+02   0.257469E-03  -0.927655E+01
  1611   0.387825E+03   0.227438E+02   0.256904E-03  -0.977421E+01
  1612   0.386596E+03   0.227456E+02   0.256311E-03  -0.102714E+02
  1613   0.385407E+03   0.227441E+02   0.255733E-03  -0.107688E+02
  1614   0.384260E+03   0.227402E+02   0.255172E-03  -0.112654E+02
  1615   0.383151E+03   0.227331E+02   0.254582E-03  -0.117617E+02
  1616   0.382085E+03   0.227236E+02   0.254022E-03  -0.122568E+02
  1617   0.381057E+03   0.227108E+02   0.253460E-03  -0.127513E+02
  1618   0.380071E+03   0.226956E+02   0.252880E-03  -0.132441E+02
  1619   0.379123E+03   0.226772E+02   0.252334E-03  -0.137359E+02
  1620   0.378215E+03   0.226564E+02   0.251771E-03  -0.142258E+02
  1621   0.377345E+03   0.226324E+02   0.251205E-03  -0.147141E+02
  1622   0.376516E+03   0.226060E+02   0.250669E-03  -0.152001E+02
  1623   0.375723E+03   0.225765E+02   0.250104E-03  -0.156842E+02
  1624   0.374970E+03   0.225446E+02   0.249556E-03  -0.161656E+02
  1625   0.374254E+03   0.225096E+02   0.249023E-03  -0.166446E+02
  1626   0.373577E+03   0.224722E+02   0.248462E-03  -0.171207E+02
  1627   0.372935E+03   0.224317E+02   0.247931E-03  -0.175940E+02
  1628   0.372332E+03   0.223890E+02   0.247398E-03  -0.180640E+02
  1629   0.371764E+03   0.223431E+02   0.246846E-03  -0.185309E+02
  1630   0.371232E+03   0.222950E+02   0.246329E-03  -0.189941E+02
  1631   0.370736E+03   0.222438E+02   0.245793E-03  -0.194538E+02
  1632   0.370276E+03   0.221905E+02   0.245255E-03  -0.199095E+02
  1633   0.369850E+03   0.221341E+02   0.244747E-03  -0.203613E+02
  1634   0.369459E+03   0.220755E+02   0.244210E-03  -0.208088E+02
  1635   0.369102E+03   0.220140E+02   0.243688E-03  -0.212521E+02
  1636   0.368778E+03   0.219504E+02   0.243183E-03  -0.216908E+02
  1637   0.368488E+03   0.218838E+02   0.242648E-03  -0.221248E+02
  1638   0.368230E+03   0.218152E+02   0.242143E-03  -0.225540E+02
  1639   0.368004E+03   0.217437E+02   0.241636E-03  -0.229783E+02
  1640   0.367810E+03   0.216702E+02   0.241110E-03  -0.233974E+02
  1641   0.367647E+03   0.215940E+02   0.240617E-03  -0.238113E+02
  1642   0.367515E+03   0.215156E+02   0.240107E-03  -0.242198E+02
  1643   0.367413E+03   0.214347E+02   0.239593E-03  -0.246226E+02
  1644   0.367341E+03   0.213518E+02   0.239108E-03  -0.250198E+02
  1645   0.367297E+03   0.212663E+02   0.238595E-03  -0.254111E+02
  1646   0.367283E+03   0.211788E+02   0.238096E-03  -0.257965E+02
  1647   0.367296E+03   0.210889E+02   0.237614E-03  -0.261757E+02
  1648   0.367337E+03   0.209971E+02   0.237101E-03  -0.265488E+02
  1649   0.367405E+03   0.209029E+02   0.236616E-03  -0.269153E+02
  1650   0.367499E+03   0.208069E+02   0.236132E-03  -0.272755E+02
  1651   0.367618E+03   0.207085E+02   0.235625E-03  -0.276290E+02
  1652   0.367764E+03   0.206084E+02   0.235152E-03  -0.279759E+02
  1653   0.367933E+03   0.205060E+02   0.234663E-03  -0.283158E+02
  1654   0.368127E+03   0.204019E+02   0.234166E-03  -0.286490E+02
  1655   0.368343E+03   0.202957E+02   0.233700E-03  -0.289749E+02
  1656   0.368583E+03   0.201879E+02   0.233207E-03  -0.292938E+02
  1657   0.368845E+03   0.200780E+02   0.232722E-03  -0.296053E+02
  1658   0.369129E+03   0.199666E+02   0.232258E-03  -0.299097E+02
  1659   0.369434E+03   0.198535E+02   0.231763E-03  -0.302067E+02
  1660   0.369758E+03   0.197382E+02   0.231291E-03  -0.304958E+02
  1661   0.370103E+03   0.196218E+02   0.230824E-03  -0.307777E+02
  1662   0.370466E+03   0.195033E+02   0.230331E-03  -0.310515E+02
  1663   0.370849E+03   0.193836E+02   0.229870E-03  -0.313179E+02
  1664   0.371248E+03   0.192620E+02   0.229398E-03  -0.315761E+02
  1665   0.371666E+03   0.191394E+02   0.228911E-03  -0.318268E+02
  1666   0.372099E+03   0.190148E+02   0.228457E-03  -0.320692E+02
  1667   0.372549E+03   0.188894E+02   0.227978E-03  -0.323038E+02
  1668   0.373014E+03   0.187621E+02   0.227501E-03  -0.325300E+02
  1669   0.373494E+03   0.186340E+02   0.227049E-03  -0.327485E+02
  1670   0.373987E+03   0.185042E+02   0.226566E-03  -0.329583E+02
  1671   0.374494E+03   0.183735E+02   0.226099E-03  -0.331603E+02
  1672   0.375013E+03   0.182414E+02   0.225646E-03  -0.333536E+02
  1673   0.375545E+03   0.181085E+02   0.225161E-03  -0.335390E+02
  1674   0.376087E+03   0.179742E+02   0.224704E-03  -0.337155E+02
  1675   0.376642E+03   0.178392E+02   0.224245E-03  -0.338841E+02
  1676   0.377205E+03   0.177029E+02   0.223762E-03  -0.340438E+02
  1677   0.377778E+03   0.175661E+02   0.223313E-03  -0.341955E+02
  1678   0.378360E+03   0.174280E+02   0.222846E-03  -0.343382E+02
  1679   0.378950E+03   0.172894E+02   0.222369E-03  -0.344729E+02
  1680   0.379547E+03   0.171497E+02   0.221924E-03  -0.345986E+02
  1681   0.380152E+03   0.170097E+02   0.221449E-03  -0.347162E+02
  1682   0.380762E+03   0.168686E+02   0.220982E-03  -0.348247E+02
  1683   0.381379E+03   0.167273E+02   0.220535E-03  -0.349252E+02
  1684   0.381999E+03   0.165850E+02   0.220056E-03  -0.350166E+02
  1685   0.382625E+03   0.164425E+02   0.219597E-03  -0.351000E+02
  1686   0.383253E+03   0.162992E+02   0.219146E-03  -0.351743E+02
  1687   0.383885E+03   0.161559E+02   0.218665E-03  -0.352405E+02
  1688   0.384519E+03   0.160118E+02   0.218215E-03  -0.352977E+02
  1689   0.385156E+03   0.158677E+02   0.217756E-03  -0.353469E+02
  1690   0.385792E+03   0.157230E+02   0.217277E-03  -0.353871E+02
  1691   0.386430E+03   0.155784E+02   0.216832E-03  -0.354193E+02
  1692   0.387067E+03   0.154333E+02   0.216365E-03  -0.354426E+02
  1693   0.387705E+03   0.152883E+02   0.215892E-03  -0.354579E+02
  1694   0.388340E+03   0.151430E+02   0.215448E-03  -0.354643E+02
  1695   0.388974E+03   0.149979E+02   0.214974E-03  -0.354629E+02
  1696   0.389605E+03   0.148526E+02   0.214509E-03  -0.354527E+02
  1697   0.390234E+03   0.147076E+02   0.214063E-03  -0.354347E+02
  1698   0.390858E+03   0.145625E+02   0.213583E-03  -0.354080E+02
  1699   0.391479E+03   0.144177E+02   0.213126E-03  -0.353736E+02
  1700   0.392094E+03   0.142729E+02   0.212674E-03  -0.353305E+02
  1701   0.392705E+03   0.141286E+02   0.212193E-03  -0.352799E+02
  1702   0.393309E+03   0.139844E+02   0.211744E-03  -0.352208E+02
  1703   0.393907E+03   0.138408E+02   0.211284E-03  -0.351542E+02
  1704   0.394497E+03   0.136973E+02   0.210805E-03  -0.350792E+02
  1705   0.395082E+03   0.135544E+02   0.210360E-03  -0.349969E+02
  1706   0.395656E+03   0.134119E+02   0.209892E-03  -0.349063E+02
  1707   0.396223E+03   0.132701E+02   0.209419E-03  -0.348086E+02
  1708   0.396780E+03   0.131286E+02   0.208975E-03  -0.347027E+02
  1709   0.397329E+03   0.129880E+02   0.208500E-03  -0.345898E+02
  1710   0.397866E+03   0.128478E+02   0.208035E-03  -0.344689E+02
  1711   0.398394E+03   0.127086E+02   0.207589E-03  -0.343412E+02
  1712   0.398909E+03   0.125698E+02   0.207109E-03  -0.342057E+02
  1713   0.399414E+03   0.124321E+02   0.206652E-03  -0.340634E+02
  1714   0.399906E+03   0.122950E+02   0.206201E-03  -0.339136E+02
  1715   0.400386E+03   0.121590E+02   0.205720E-03  -0.337572E+02
  1716   0.400853E+03   0.120237E+02   0.205270E-03  -0.335935E+02
  1717   0.401307E+03   0.118896E+02   0.204812E-03  -0.334234E+02
  1718   0.401746E+03   0.117563E+02   0.204333E-03  -0.332461E+02
  1719   0.402172E+03   0.116241E+02   0.203889E-03  -0.330627E+02
  1720   0.402582E+03   0.114930E+02   0.203424E-03  -0.328723E+02
  1721   0.402979E+03   0.113630E+02   0.202950E-03  -0.326760E+02
  1722   0.403361E+03   0.112343E+02   0.202509E-03  -0.324735E+02
  1723   0.403724E+03   0.111065E+02   0.202037E-03  -0.322641E+02
  1724   0.404074E+03   0.109802E+02   0.201571E-03  -0.320494E+02
  1725   0.404405E+03   0.108550E+02   0.201129E-03  -0.318280E+02
  1726   0.404721E+03   0.107312E+02   0.200654E-03  -0.316015E+02
  1727   0.405017E+03   0.106086E+02   0.200196E-03  -0.313686E+02
  1728   0.405299E+03   0.104876E+02   0.199752E-03  -0.311307E+02
  1729   0.405559E+03   0.103677E+02   0.199274E-03  -0.308868E+02
  1730   0.405805E+03   0.102495E+02   0.198826E-03  -0.306381E+02
  1731   0.406029E+03   0.101326E+02   0.198376E-03  -0.303836E+02
  1732   0.406237E+03   0.100174E+02   0.197901E-03  -0.301247E+02
  1733   0.406423E+03   0.990348E+01   0.197460E-03  -0.298601E+02
  1734   0.406592E+03   0.979132E+01   0.197005E-03  -0.295913E+02
  1735   0.406739E+03   0.968060E+01   0.196534E-03  -0.293173E+02
  1736   0.406868E+03   0.957165E+01   0.196098E-03  -0.290392E+02
  1737   0.406975E+03   0.946420E+01   0.195638E-03  -0.287562E+02
  1738   0.407064E+03   0.935857E+01   0.195175E-03  -0.284694E+02
  1739   0.407130E+03   0.925449E+01   0.194742E-03  -0.281779E+02
  1740   0.407177E+03   0.915228E+01   0.194277E-03  -0.278829E+02
  1741   0.407201E+03   0.905169E+01   0.193824E-03  -0.275835E+02
  1742   0.407206E+03   0.895300E+01   0.193391E-03  -0.272808E+02
  1743   0.407187E+03   0.885598E+01   0.192925E-03  -0.269741E+02
  1744   0.407150E+03   0.876090E+01   0.192481E-03  -0.266644E+02
  1745   0.407088E+03   0.866755E+01   0.192046E-03  -0.263509E+02
  1746   0.407007E+03   0.857617E+01   0.191581E-03  -0.260347E+02
  1747   0.406901E+03   0.848657E+01   0.191146E-03  -0.257150E+02
  1748   0.406776E+03   0.839897E+01   0.190709E-03  -0.253929E+02
  1749   0.406625E+03   0.831319E+01   0.190247E-03  -0.250675E+02
  1750   0.406456E+03   0.822944E+01   0.189821E-03  -0.247401E+02
  1751   0.406261E+03   0.814755E+01   0.189379E-03  -0.244097E+02
