#    L    TT             EE             BB             TE          
   393   0.182091E+01   0.871407E-02   0.668106E-02  -0.455309E-03
   394   0.180103E+01   0.875533E-02   0.668770E-02  -0.177447E-02
   395   0.178055E+01   0.880074E-02   0.669392E-02  -0.304080E-02
   396   0.175961E+01   0.885006E-02   0.669973E-02  -0.425485E-02
   397   0.173814E+01   0.890326E-02   0.670504E-02  -0.541661E-02
   398   0.171626E+01   0.896003E-02   0.670983E-02  -0.652419E-02
   399   0.169392E+01   0.902020E-02   0.671407E-02  -0.757697E-02
   400   0.167125E+01   0.908370E-02   0.671769E-02  -0.857497E-02
   401   0.164818E+01   0.915010E-02   0.672068E-02  -0.951275E-02
   402   0.162485E+01   0.921940E-02   0.672298E-02  -0.103936E-01
   403   0.160118E+01   0.929130E-02   0.672455E-02  -0.112143E-01
   404   0.157729E+01   0.936556E-02   0.672541E-02  -0.119754E-01
   405   0.155313E+01   0.944214E-02   0.672545E-02  -0.126775E-01
   406   0.152881E+01   0.952072E-02   0.672470E-02  -0.133192E-01
   407   0.150429E+01   0.960107E-02   0.672312E-02  -0.138998E-01
   408   0.147967E+01   0.968317E-02   0.672065E-02  -0.144208E-01
   409   0.145491E+01   0.976651E-02   0.671732E-02  -0.148785E-01
   410   0.143012E+01   0.985113E-02   0.671309E-02  -0.152765E-01
   411   0.140526E+01   0.993671E-02   0.670792E-02  -0.156112E-01
   412   0.138043E+01   0.100230E-01   0.670183E-02  -0.158851E-01
   413   0.135559E+01   0.101100E-01   0.669476E-02  -0.160976E-01
   414   0.133084E+01   0.101974E-01   0.668673E-02  -0.162505E-01
   415   0.130620E+01   0.102850E-01   0.667773E-02  -0.163445E-01
   416   0.128164E+01   0.103724E-01   0.666769E-02  -0.163757E-01
   417   0.125728E+01   0.104597E-01   0.665670E-02  -0.163495E-01
   418   0.123307E+01   0.105465E-01   0.664467E-02  -0.162629E-01
   419   0.120910E+01   0.106327E-01   0.663165E-02  -0.161197E-01
   420   0.118532E+01   0.107181E-01   0.661760E-02  -0.159196E-01
   421   0.116183E+01   0.108027E-01   0.660257E-02  -0.156662E-01
   422   0.113858E+01   0.108859E-01   0.658648E-02  -0.153569E-01
   423   0.111568E+01   0.109680E-01   0.656944E-02  -0.149965E-01
   424   0.109306E+01   0.110484E-01   0.655134E-02  -0.145816E-01
   425   0.107083E+01   0.111272E-01   0.653229E-02  -0.141179E-01
   426   0.104892E+01   0.112041E-01   0.651223E-02  -0.136035E-01
   427   0.102743E+01   0.112790E-01   0.649119E-02  -0.130426E-01
   428   0.100632E+01   0.113517E-01   0.646918E-02  -0.124344E-01
   429   0.985670E+00   0.114223E-01   0.644623E-02  -0.117824E-01
   430   0.965439E+00   0.114901E-01   0.642230E-02  -0.110853E-01
   431   0.945692E+00   0.115556E-01   0.639751E-02  -0.103486E-01
   432   0.926419E+00   0.116181E-01   0.637177E-02  -0.956957E-02
   433   0.907659E+00   0.116779E-01   0.634517E-02  -0.875367E-02
   434   0.889408E+00   0.117346E-01   0.631771E-02  -0.789966E-02
   435   0.871690E+00   0.117882E-01   0.628941E-02  -0.701181E-02
   436   0.854501E+00   0.118386E-01   0.626027E-02  -0.609059E-02
   437   0.837870E+00   0.118858E-01   0.623038E-02  -0.513963E-02
   438   0.821788E+00   0.119294E-01   0.619965E-02  -0.415890E-02
   439   0.806287E+00   0.119696E-01   0.616823E-02  -0.315238E-02
   440   0.791370E+00   0.120062E-01   0.613610E-02  -0.211998E-02
   441   0.777009E+00   0.120390E-01   0.610321E-02  -0.106315E-02
   442   0.763240E+00   0.120683E-01   0.606975E-02   0.135905E-04
   443   0.750035E+00   0.120934E-01   0.603557E-02   0.111040E-02
   444   0.737427E+00   0.121151E-01   0.600084E-02   0.222228E-02
   445   0.725404E+00   0.121324E-01   0.596553E-02   0.335103E-02
   446   0.713989E+00   0.121461E-01   0.592969E-02   0.449194E-02
   447   0.703156E+00   0.121554E-01   0.589334E-02   0.564525E-02
   448   0.692927E+00   0.121609E-01   0.585657E-02   0.680694E-02
   449   0.683287E+00   0.121622E-01   0.581928E-02   0.797671E-02
   450   0.674244E+00   0.121596E-01   0.578168E-02   0.915070E-02
   451   0.665795E+00   0.121526E-01   0.574364E-02   0.103290E-01
   452   0.657934E+00   0.121419E-01   0.570530E-02   0.115077E-01
   453   0.650660E+00   0.121267E-01   0.566665E-02   0.126864E-01
   454   0.643967E+00   0.121077E-01   0.562774E-02   0.138623E-01
   455   0.637846E+00   0.120843E-01   0.558858E-02   0.150340E-01
   456   0.632295E+00   0.120571E-01   0.554929E-02   0.161995E-01
   457   0.627294E+00   0.120257E-01   0.550976E-02   0.173574E-01
   458   0.622838E+00   0.119906E-01   0.547017E-02   0.185049E-01
   459   0.618905E+00   0.119512E-01   0.543047E-02   0.196408E-01
   460   0.615498E+00   0.119082E-01   0.539071E-02   0.207628E-01
   461   0.612596E+00   0.118610E-01   0.535094E-02   0.218696E-01
   462   0.610209E+00   0.118102E-01   0.531121E-02   0.229601E-01
   463   0.608301E+00   0.117555E-01   0.527148E-02   0.240334E-01
   464   0.606868E+00   0.116972E-01   0.523190E-02   0.250867E-01
   465   0.605889E+00   0.116356E-01   0.519243E-02   0.261195E-01
   466   0.605355E+00   0.115700E-01   0.515303E-02   0.271293E-01
   467   0.605256E+00   0.115013E-01   0.511390E-02   0.281155E-01
   468   0.605582E+00   0.114289E-01   0.507491E-02   0.290765E-01
   469   0.606314E+00   0.113535E-01   0.503623E-02   0.300116E-01
   470   0.607441E+00   0.112747E-01   0.499778E-02   0.309189E-01
   471   0.608943E+00   0.111931E-01   0.495968E-02   0.317985E-01
   472   0.610799E+00   0.111083E-01   0.492185E-02   0.326471E-01
   473   0.613005E+00   0.110210E-01   0.488445E-02   0.334660E-01
   474   0.615528E+00   0.109306E-01   0.484737E-02   0.342520E-01
   475   0.618360E+00   0.108379E-01   0.481076E-02   0.350056E-01
   476   0.621476E+00   0.107424E-01   0.477456E-02   0.357248E-01
   477   0.624870E+00   0.106448E-01   0.473884E-02   0.364104E-01
   478   0.628507E+00   0.105447E-01   0.470359E-02   0.370602E-01
   479   0.632389E+00   0.104427E-01   0.466890E-02   0.376754E-01
   480   0.636474E+00   0.103385E-01   0.463466E-02   0.382540E-01
   481   0.640758E+00   0.102327E-01   0.460105E-02   0.387965E-01
   482   0.645209E+00   0.101248E-01   0.456798E-02   0.393010E-01
   483   0.649823E+00   0.100156E-01   0.453550E-02   0.397682E-01
   484   0.654584E+00   0.990476E-02   0.450365E-02   0.401970E-01
   485   0.659483E+00   0.979274E-02   0.447244E-02   0.405891E-01
   486   0.664488E+00   0.967946E-02   0.444182E-02   0.409429E-01
   487   0.669589E+00   0.956528E-02   0.441192E-02   0.412593E-01
   488   0.674762E+00   0.945003E-02   0.438264E-02   0.415367E-01
   489   0.679994E+00   0.933427E-02   0.435405E-02   0.417763E-01
   490   0.685269E+00   0.921762E-02   0.432618E-02   0.419762E-01
   491   0.690577E+00   0.910071E-02   0.429899E-02   0.421393E-01
   492   0.695900E+00   0.898347E-02   0.427253E-02   0.422645E-01
   493   0.701199E+00   0.886583E-02   0.424677E-02   0.423502E-01
   494   0.706491E+00   0.874847E-02   0.422174E-02   0.424006E-01
   495   0.711721E+00   0.863085E-02   0.419742E-02   0.424116E-01
   496   0.716909E+00   0.851370E-02   0.417389E-02   0.423873E-01
   497   0.722006E+00   0.839672E-02   0.415103E-02   0.423254E-01
   498   0.727027E+00   0.828034E-02   0.412896E-02   0.422280E-01
   499   0.731938E+00   0.816449E-02   0.410762E-02   0.420950E-01
   500   0.736745E+00   0.804955E-02   0.408702E-02   0.419285E-01
   501   0.741418E+00   0.793535E-02   0.406715E-02   0.417272E-01
   502   0.745966E+00   0.782233E-02   0.404805E-02   0.414949E-01
   503   0.750354E+00   0.771028E-02   0.402962E-02   0.412293E-01
   504   0.754585E+00   0.759962E-02   0.401198E-02   0.409333E-01
   505   0.758632E+00   0.749020E-02   0.399504E-02   0.406055E-01
   506   0.762505E+00   0.738239E-02   0.397881E-02   0.402488E-01
   507   0.766177E+00   0.727609E-02   0.396331E-02   0.398620E-01
   508   0.769665E+00   0.717160E-02   0.394852E-02   0.394490E-01
   509   0.772929E+00   0.706885E-02   0.393438E-02   0.390082E-01
   510   0.775983E+00   0.696813E-02   0.392097E-02   0.385428E-01
   511   0.778790E+00   0.686927E-02   0.390821E-02   0.380509E-01
   512   0.781369E+00   0.677266E-02   0.389610E-02   0.375361E-01
   513   0.783687E+00   0.667812E-02   0.388466E-02   0.369970E-01
   514   0.785771E+00   0.658594E-02   0.387386E-02   0.364374E-01
   515   0.787579E+00   0.649611E-02   0.386364E-02   0.358566E-01
   516   0.789138E+00   0.640876E-02   0.385408E-02   0.352573E-01
   517   0.790419E+00   0.632386E-02   0.384508E-02   0.346394E-01
   518   0.791439E+00   0.624166E-02   0.383664E-02   0.340059E-01
   519   0.792182E+00   0.616203E-02   0.382880E-02   0.333563E-01
   520   0.792631E+00   0.608510E-02   0.382147E-02   0.326921E-01
   521   0.792810E+00   0.601100E-02   0.381466E-02   0.320152E-01
   522   0.792695E+00   0.593965E-02   0.380837E-02   0.313253E-01
   523   0.792317E+00   0.587125E-02   0.380257E-02   0.306265E-01
   524   0.791640E+00   0.580570E-02   0.379720E-02   0.299169E-01
   525   0.790702E+00   0.574312E-02   0.379233E-02   0.292005E-01
   526   0.789465E+00   0.568349E-02   0.378785E-02   0.284766E-01
   527   0.787961E+00   0.562690E-02   0.378377E-02   0.277480E-01
   528   0.786146E+00   0.557329E-02   0.378011E-02   0.270135E-01
   529   0.784072E+00   0.552276E-02   0.377680E-02   0.262763E-01
   530   0.781697E+00   0.547529E-02   0.377381E-02   0.255360E-01
   531   0.779075E+00   0.543088E-02   0.377118E-02   0.247959E-01
   532   0.776160E+00   0.538953E-02   0.376883E-02   0.240561E-01
   533   0.772986E+00   0.535129E-02   0.376674E-02   0.233181E-01
   534   0.769527E+00   0.531605E-02   0.376495E-02   0.225819E-01
   535   0.765822E+00   0.528390E-02   0.376337E-02   0.218500E-01
   536   0.761844E+00   0.525481E-02   0.376199E-02   0.211229E-01
   537   0.757626E+00   0.522870E-02   0.376084E-02   0.204016E-01
   538   0.753154E+00   0.520560E-02   0.375984E-02   0.196876E-01
   539   0.748459E+00   0.518551E-02   0.375897E-02   0.189823E-01
   540   0.743524E+00   0.516831E-02   0.375826E-02   0.182860E-01
   541   0.738380E+00   0.515403E-02   0.375765E-02   0.176007E-01
   542   0.733003E+00   0.514264E-02   0.375709E-02   0.169265E-01
   543   0.727429E+00   0.513402E-02   0.375664E-02   0.162645E-01
   544   0.721638E+00   0.512820E-02   0.375621E-02   0.156157E-01
   545   0.715659E+00   0.512512E-02   0.375579E-02   0.149805E-01
   546   0.709481E+00   0.512466E-02   0.375540E-02   0.143595E-01
   547   0.703144E+00   0.512683E-02   0.375499E-02   0.137546E-01
   548   0.696644E+00   0.513157E-02   0.375451E-02   0.131662E-01
   549   0.689958E+00   0.513875E-02   0.375401E-02   0.125951E-01
   550   0.683139E+00   0.514834E-02   0.375343E-02   0.120418E-01
   551   0.676145E+00   0.516031E-02   0.375272E-02   0.115069E-01
   552   0.669032E+00   0.517450E-02   0.375195E-02   0.109901E-01
   553   0.661784E+00   0.519089E-02   0.375104E-02   0.104935E-01
   554   0.654438E+00   0.520942E-02   0.374996E-02   0.100173E-01
   555   0.646976E+00   0.522994E-02   0.374874E-02   0.956223E-02
   556   0.639430E+00   0.525240E-02   0.374735E-02   0.912832E-02
   557   0.631786E+00   0.527675E-02   0.374573E-02   0.871676E-02
   558   0.624073E+00   0.530285E-02   0.374394E-02   0.832648E-02
   559   0.616288E+00   0.533060E-02   0.374194E-02   0.795917E-02
   560   0.608455E+00   0.535998E-02   0.373966E-02   0.761448E-02
   561   0.600563E+00   0.539083E-02   0.373716E-02   0.729244E-02
   562   0.592651E+00   0.542306E-02   0.373442E-02   0.699354E-02
   563   0.584701E+00   0.545662E-02   0.373137E-02   0.671852E-02
   564   0.576748E+00   0.549139E-02   0.372805E-02   0.646663E-02
   565   0.568778E+00   0.552721E-02   0.372447E-02   0.623913E-02
   566   0.560820E+00   0.556410E-02   0.372055E-02   0.603539E-02
   567   0.552851E+00   0.560187E-02   0.371633E-02   0.585523E-02
   568   0.544913E+00   0.564044E-02   0.371182E-02   0.569819E-02
   569   0.536994E+00   0.567972E-02   0.370694E-02   0.556543E-02
   570   0.529119E+00   0.571965E-02   0.370174E-02   0.545557E-02
   571   0.521289E+00   0.576002E-02   0.369622E-02   0.536974E-02
   572   0.513528E+00   0.580085E-02   0.369035E-02   0.530766E-02
   573   0.505816E+00   0.584197E-02   0.368409E-02   0.526916E-02
   574   0.498180E+00   0.588329E-02   0.367754E-02   0.525274E-02
   575   0.490617E+00   0.592470E-02   0.367060E-02   0.525943E-02
   576   0.483146E+00   0.596618E-02   0.366329E-02   0.528771E-02
   577   0.475772E+00   0.600751E-02   0.365564E-02   0.533818E-02
   578   0.468515E+00   0.604870E-02   0.364764E-02   0.541067E-02
   579   0.461369E+00   0.608967E-02   0.363923E-02   0.550451E-02
   580   0.454330E+00   0.613016E-02   0.363049E-02   0.561935E-02
   581   0.447428E+00   0.617026E-02   0.362140E-02   0.575446E-02
   582   0.440640E+00   0.620978E-02   0.361190E-02   0.590993E-02
   583   0.433994E+00   0.624871E-02   0.360208E-02   0.608365E-02
   584   0.427482E+00   0.628684E-02   0.359190E-02   0.627680E-02
   585   0.421124E+00   0.632428E-02   0.358134E-02   0.648780E-02
   586   0.414906E+00   0.636074E-02   0.357043E-02   0.671661E-02
   587   0.408856E+00   0.639628E-02   0.355922E-02   0.696181E-02
   588   0.402967E+00   0.643072E-02   0.354762E-02   0.722494E-02
   589   0.397244E+00   0.646412E-02   0.353569E-02   0.750319E-02
   590   0.391686E+00   0.649621E-02   0.352345E-02   0.779703E-02
   591   0.386301E+00   0.652713E-02   0.351089E-02   0.810498E-02
   592   0.381088E+00   0.655666E-02   0.349797E-02   0.842681E-02
   593   0.376055E+00   0.658485E-02   0.348479E-02   0.876070E-02
   594   0.371216E+00   0.661149E-02   0.347130E-02   0.910781E-02
   595   0.366564E+00   0.663674E-02   0.345748E-02   0.946681E-02
   596   0.362097E+00   0.666028E-02   0.344341E-02   0.983668E-02
   597   0.357818E+00   0.668229E-02   0.342908E-02   0.102166E-01
   598   0.353722E+00   0.670257E-02   0.341444E-02   0.106057E-01
   599   0.349815E+00   0.672120E-02   0.339956E-02   0.110028E-01
   600   0.346097E+00   0.673796E-02   0.338446E-02   0.114074E-01
   601   0.342577E+00   0.675304E-02   0.336910E-02   0.118191E-01
   602   0.339241E+00   0.676619E-02   0.335350E-02   0.122368E-01
   603   0.336107E+00   0.677751E-02   0.333775E-02   0.126598E-01
   604   0.333161E+00   0.678686E-02   0.332175E-02   0.130881E-01
   605   0.330405E+00   0.679437E-02   0.330556E-02   0.135201E-01
   606   0.327832E+00   0.679980E-02   0.328921E-02   0.139550E-01
   607   0.325447E+00   0.680335E-02   0.327271E-02   0.143920E-01
   608   0.323244E+00   0.680485E-02   0.325601E-02   0.148306E-01
   609   0.321224E+00   0.680439E-02   0.323922E-02   0.152693E-01
   610   0.319390E+00   0.680192E-02   0.322231E-02   0.157080E-01
   611   0.317741E+00   0.679732E-02   0.320523E-02   0.161465E-01
   612   0.316269E+00   0.679082E-02   0.318809E-02   0.165835E-01
   613   0.314971E+00   0.678211E-02   0.317086E-02   0.170182E-01
   614   0.313842E+00   0.677157E-02   0.315356E-02   0.174501E-01
   615   0.312871E+00   0.675887E-02   0.313615E-02   0.178776E-01
   616   0.312064E+00   0.674426E-02   0.311876E-02   0.183002E-01
   617   0.311421E+00   0.672753E-02   0.310129E-02   0.187177E-01
   618   0.310940E+00   0.670898E-02   0.308380E-02   0.191299E-01
   619   0.310608E+00   0.668831E-02   0.306630E-02   0.195353E-01
   620   0.310427E+00   0.666580E-02   0.304884E-02   0.199342E-01
   621   0.310381E+00   0.664129E-02   0.303134E-02   0.203254E-01
   622   0.310469E+00   0.661500E-02   0.301390E-02   0.207079E-01
   623   0.310689E+00   0.658668E-02   0.299651E-02   0.210814E-01
   624   0.311036E+00   0.655670E-02   0.297916E-02   0.214458E-01
   625   0.311503E+00   0.652480E-02   0.296185E-02   0.217998E-01
   626   0.312089E+00   0.649122E-02   0.294468E-02   0.221431E-01
   627   0.312795E+00   0.645583E-02   0.292756E-02   0.224759E-01
   628   0.313606E+00   0.641891E-02   0.291053E-02   0.227977E-01
   629   0.314519E+00   0.638022E-02   0.289363E-02   0.231072E-01
   630   0.315531E+00   0.634006E-02   0.287688E-02   0.234051E-01
   631   0.316628E+00   0.629830E-02   0.286021E-02   0.236901E-01
   632   0.317805E+00   0.625517E-02   0.284371E-02   0.239618E-01
   633   0.319062E+00   0.621048E-02   0.282738E-02   0.242193E-01
   634   0.320397E+00   0.616454E-02   0.281120E-02   0.244641E-01
   635   0.321793E+00   0.611723E-02   0.279517E-02   0.246941E-01
   636   0.323257E+00   0.606870E-02   0.277938E-02   0.249104E-01
   637   0.324770E+00   0.601892E-02   0.276375E-02   0.251121E-01
   638   0.326329E+00   0.596812E-02   0.274831E-02   0.252994E-01
   639   0.327915E+00   0.591615E-02   0.273309E-02   0.254706E-01
   640   0.329543E+00   0.586323E-02   0.271812E-02   0.256266E-01
   641   0.331204E+00   0.580944E-02   0.270334E-02   0.257676E-01
   642   0.332887E+00   0.575464E-02   0.268878E-02   0.258929E-01
   643   0.334595E+00   0.569914E-02   0.267452E-02   0.260032E-01
   644   0.336316E+00   0.564280E-02   0.266045E-02   0.260981E-01
   645   0.338044E+00   0.558595E-02   0.264664E-02   0.261779E-01
   646   0.339774E+00   0.552835E-02   0.263309E-02   0.262417E-01
   647   0.341501E+00   0.547033E-02   0.261983E-02   0.262906E-01
   648   0.343219E+00   0.541180E-02   0.260678E-02   0.263236E-01
   649   0.344918E+00   0.535297E-02   0.259404E-02   0.263411E-01
   650   0.346601E+00   0.529369E-02   0.258158E-02   0.263426E-01
   651   0.348264E+00   0.523431E-02   0.256938E-02   0.263298E-01
   652   0.349896E+00   0.517467E-02   0.255744E-02   0.263011E-01
   653   0.351499E+00   0.511499E-02   0.254582E-02   0.262582E-01
   654   0.353060E+00   0.505517E-02   0.253449E-02   0.262000E-01
   655   0.354576E+00   0.499552E-02   0.252341E-02   0.261280E-01
   656   0.356030E+00   0.493587E-02   0.251263E-02   0.260401E-01
   657   0.357438E+00   0.487644E-02   0.250217E-02   0.259383E-01
   658   0.358786E+00   0.481720E-02   0.249197E-02   0.258222E-01
   659   0.360083E+00   0.475836E-02   0.248205E-02   0.256933E-01
   660   0.361313E+00   0.469979E-02   0.247244E-02   0.255507E-01
   661   0.362484E+00   0.464171E-02   0.246313E-02   0.253964E-01
   662   0.363568E+00   0.458412E-02   0.245406E-02   0.252290E-01
   663   0.364576E+00   0.452712E-02   0.244531E-02   0.250489E-01
   664   0.365502E+00   0.447066E-02   0.243685E-02   0.248563E-01
   665   0.366356E+00   0.441496E-02   0.242866E-02   0.246529E-01
   666   0.367120E+00   0.435998E-02   0.242072E-02   0.244380E-01
   667   0.367803E+00   0.430580E-02   0.241309E-02   0.242124E-01
   668   0.368399E+00   0.425242E-02   0.240574E-02   0.239765E-01
   669   0.368908E+00   0.420002E-02   0.239862E-02   0.237316E-01
   670   0.369317E+00   0.414853E-02   0.239177E-02   0.234766E-01
   671   0.369636E+00   0.409804E-02   0.238522E-02   0.232128E-01
   672   0.369853E+00   0.404859E-02   0.237890E-02   0.229404E-01
   673   0.369974E+00   0.400029E-02   0.237280E-02   0.226601E-01
   674   0.369997E+00   0.395311E-02   0.236698E-02   0.223722E-01
   675   0.369914E+00   0.390704E-02   0.236140E-02   0.220768E-01
   676   0.369739E+00   0.386227E-02   0.235603E-02   0.217756E-01
   677   0.369456E+00   0.381872E-02   0.235088E-02   0.214678E-01
   678   0.369081E+00   0.377646E-02   0.234599E-02   0.211552E-01
   679   0.368597E+00   0.373550E-02   0.234129E-02   0.208376E-01
   680   0.368004E+00   0.369597E-02   0.233677E-02   0.205155E-01
   681   0.367297E+00   0.365775E-02   0.233248E-02   0.201879E-01
   682   0.366505E+00   0.362096E-02   0.232840E-02   0.198573E-01
   683   0.365614E+00   0.358560E-02   0.232447E-02   0.195242E-01
   684   0.364627E+00   0.355173E-02   0.232071E-02   0.191893E-01
   685   0.363533E+00   0.351927E-02   0.231715E-02   0.188519E-01
   686   0.362349E+00   0.348832E-02   0.231376E-02   0.185137E-01
   687   0.361056E+00   0.345890E-02   0.231048E-02   0.181744E-01
   688   0.359668E+00   0.343099E-02   0.230736E-02   0.178346E-01
   689   0.358177E+00   0.340456E-02   0.230440E-02   0.174942E-01
   690   0.356601E+00   0.337968E-02   0.230156E-02   0.171550E-01
   691   0.354922E+00   0.335636E-02   0.229881E-02   0.168164E-01
   692   0.353161E+00   0.333455E-02   0.229621E-02   0.164793E-01
   693   0.351310E+00   0.331426E-02   0.229372E-02   0.161443E-01
   694   0.349381E+00   0.329553E-02   0.229129E-02   0.158125E-01
   695   0.347355E+00   0.327835E-02   0.228895E-02   0.154833E-01
   696   0.345251E+00   0.326264E-02   0.228671E-02   0.151573E-01
   697   0.343064E+00   0.324845E-02   0.228455E-02   0.148351E-01
   698   0.340803E+00   0.323581E-02   0.228241E-02   0.145173E-01
   699   0.338463E+00   0.322463E-02   0.228035E-02   0.142037E-01
   700   0.336063E+00   0.321489E-02   0.227835E-02   0.138953E-01
   701   0.333598E+00   0.320662E-02   0.227637E-02   0.135932E-01
   702   0.331070E+00   0.319982E-02   0.227439E-02   0.132973E-01
   703   0.328471E+00   0.319441E-02   0.227246E-02   0.130073E-01
   704   0.325816E+00   0.319036E-02   0.227056E-02   0.127238E-01
   705   0.323096E+00   0.318771E-02   0.226864E-02   0.124472E-01
   706   0.320324E+00   0.318640E-02   0.226670E-02   0.121771E-01
   707   0.317505E+00   0.318637E-02   0.226478E-02   0.119145E-01
   708   0.314650E+00   0.318760E-02   0.226285E-02   0.116603E-01
   709   0.311754E+00   0.319011E-02   0.226086E-02   0.114145E-01
   710   0.308811E+00   0.319383E-02   0.225884E-02   0.111769E-01
   711   0.305842E+00   0.319869E-02   0.225681E-02   0.109478E-01
   712   0.302836E+00   0.320468E-02   0.225473E-02   0.107279E-01
   713   0.299806E+00   0.321181E-02   0.225256E-02   0.105172E-01
   714   0.296739E+00   0.321999E-02   0.225035E-02   0.103152E-01
   715   0.293661E+00   0.322914E-02   0.224810E-02   0.101224E-01
   716   0.290564E+00   0.323929E-02   0.224576E-02   0.993966E-02
   717   0.287459E+00   0.325039E-02   0.224332E-02   0.976685E-02
   718   0.284336E+00   0.326236E-02   0.224081E-02   0.960378E-02
   719   0.281213E+00   0.327515E-02   0.223824E-02   0.945068E-02
   720   0.278082E+00   0.328875E-02   0.223554E-02   0.930808E-02
   721   0.274948E+00   0.330313E-02   0.223274E-02   0.917521E-02
   722   0.271810E+00   0.331817E-02   0.222985E-02   0.905215E-02
   723   0.268686E+00   0.333385E-02   0.222688E-02   0.893914E-02
   724   0.265570E+00   0.335015E-02   0.222376E-02   0.883674E-02
   725   0.262474E+00   0.336704E-02   0.222052E-02   0.874462E-02
   726   0.259398E+00   0.338438E-02   0.221718E-02   0.866318E-02
   727   0.256347E+00   0.340219E-02   0.221373E-02   0.859235E-02
   728   0.253312E+00   0.342042E-02   0.221013E-02   0.853209E-02
   729   0.250299E+00   0.343902E-02   0.220639E-02   0.848138E-02
   730   0.247311E+00   0.345788E-02   0.220256E-02   0.844045E-02
   731   0.244360E+00   0.347701E-02   0.219859E-02   0.840948E-02
   732   0.241445E+00   0.349635E-02   0.219445E-02   0.838884E-02
   733   0.238569E+00   0.351586E-02   0.219019E-02   0.837772E-02
   734   0.235735E+00   0.353543E-02   0.218581E-02   0.837648E-02
   735   0.232947E+00   0.355507E-02   0.218129E-02   0.838487E-02
   736   0.230202E+00   0.357473E-02   0.217660E-02   0.840295E-02
   737   0.227503E+00   0.359436E-02   0.217178E-02   0.842973E-02
   738   0.224855E+00   0.361385E-02   0.216684E-02   0.846559E-02
   739   0.222260E+00   0.363323E-02   0.216175E-02   0.851020E-02
   740   0.219718E+00   0.365243E-02   0.215650E-02   0.856353E-02
   741   0.217234E+00   0.367142E-02   0.215111E-02   0.862495E-02
   742   0.214814E+00   0.369007E-02   0.214562E-02   0.869475E-02
   743   0.212458E+00   0.370845E-02   0.213997E-02   0.877285E-02
   744   0.210165E+00   0.372649E-02   0.213416E-02   0.885888E-02
   745   0.207926E+00   0.374409E-02   0.212821E-02   0.895225E-02
   746   0.205750E+00   0.376125E-02   0.212217E-02   0.905208E-02
   747   0.203635E+00   0.377788E-02   0.211597E-02   0.915882E-02
   748   0.201590E+00   0.379407E-02   0.210963E-02   0.927182E-02
   749   0.199609E+00   0.380963E-02   0.210316E-02   0.939090E-02
   750   0.197708E+00   0.382462E-02   0.209659E-02   0.951587E-02
   751   0.195880E+00   0.383892E-02   0.208989E-02   0.964731E-02
   752   0.194124E+00   0.385264E-02   0.208305E-02   0.978430E-02
   753   0.192429E+00   0.386559E-02   0.207609E-02   0.992606E-02
   754   0.190808E+00   0.387783E-02   0.206905E-02   0.100720E-01
   755   0.189260E+00   0.388926E-02   0.206189E-02   0.102227E-01
   756   0.187784E+00   0.389999E-02   0.205459E-02   0.103773E-01
   757   0.186377E+00   0.390985E-02   0.204719E-02   0.105356E-01
   758   0.185048E+00   0.391888E-02   0.203974E-02   0.106969E-01
   759   0.183796E+00   0.392701E-02   0.203216E-02   0.108620E-01
   760   0.182614E+00   0.393433E-02   0.202449E-02   0.110299E-01
   761   0.181498E+00   0.394069E-02   0.201671E-02   0.112000E-01
   762   0.180453E+00   0.394615E-02   0.200889E-02   0.113715E-01
   763   0.179482E+00   0.395062E-02   0.200098E-02   0.115451E-01
   764   0.178577E+00   0.395421E-02   0.199298E-02   0.117198E-01
   765   0.177738E+00   0.395677E-02   0.198491E-02   0.118951E-01
   766   0.176973E+00   0.395838E-02   0.197680E-02   0.120708E-01
   767   0.176285E+00   0.395893E-02   0.196864E-02   0.122473E-01
   768   0.175668E+00   0.395857E-02   0.196039E-02   0.124245E-01
   769   0.175112E+00   0.395715E-02   0.195209E-02   0.126013E-01
   770   0.174618E+00   0.395474E-02   0.194378E-02   0.127772E-01
   771   0.174185E+00   0.395125E-02   0.193543E-02   0.129519E-01
   772   0.173812E+00   0.394682E-02   0.192703E-02   0.131254E-01
   773   0.173495E+00   0.394134E-02   0.191858E-02   0.132968E-01
   774   0.173238E+00   0.393486E-02   0.191014E-02   0.134661E-01
   775   0.173044E+00   0.392732E-02   0.190168E-02   0.136332E-01
   776   0.172907E+00   0.391883E-02   0.189321E-02   0.137983E-01
   777   0.172822E+00   0.390932E-02   0.188470E-02   0.139607E-01
   778   0.172788E+00   0.389883E-02   0.187621E-02   0.141198E-01
   779   0.172802E+00   0.388730E-02   0.186774E-02   0.142753E-01
   780   0.172863E+00   0.387485E-02   0.185927E-02   0.144274E-01
   781   0.172970E+00   0.386148E-02   0.185080E-02   0.145755E-01
   782   0.173117E+00   0.384707E-02   0.184234E-02   0.147191E-01
   783   0.173313E+00   0.383177E-02   0.183394E-02   0.148584E-01
   784   0.173552E+00   0.381549E-02   0.182555E-02   0.149936E-01
   785   0.173832E+00   0.379842E-02   0.181719E-02   0.151244E-01
   786   0.174144E+00   0.378039E-02   0.180885E-02   0.152503E-01
   787   0.174486E+00   0.376154E-02   0.180058E-02   0.153708E-01
   788   0.174856E+00   0.374178E-02   0.179236E-02   0.154857E-01
   789   0.175252E+00   0.372132E-02   0.178418E-02   0.155951E-01
   790   0.175671E+00   0.369999E-02   0.177604E-02   0.156983E-01
